Date,1st instar,2nd instar,3rd instar,4th instar,5th instar,Pupae,Female moth,Male Moth,Dead female,Dead Male,# of Larvae Added,# of Egg Masses,# of Eggs
2017-02-03 12:00 AM,16,41,18,4,,4,,,1,,,,
2017-02-05 12:00 AM,31,33,22,9,5,3,,1,,,,,
2017-02-07 12:00 AM,22,9,26,5,11,4,,1,,,,,
2017-02-09 12:00 AM,12,9,23,4,13,3,1,1,,,,,
2017-02-11 12:00 AM,2,3,27,8,11,6,1,1,,,,1,139
2017-02-13 12:00 AM,2,2,18,10,7,14,1,2,,,,,
2017-02-15 12:00 AM,1,1,15,11,6,14,1,2,1,,,,
2017-02-17 12:00 AM,,,7,8,11,17,1,1,,1,,,
2017-02-19 12:00 AM,,,6,7,10,16,2,2,,,,3,"25,51,32"
2017-02-21 12:00 AM,67,,2,6,13,16,3,1,,1,,1,57
2017-02-23 12:00 AM,37,,1,2,10,18,6,4,,,,1,55
2017-02-25 12:00 AM,23,6,,2,8,,5,4,1,2,,,
2017-02-27 12:00 AM,42,22,,1,4,18,4,3,3,2,,,
2017-03-01 12:00 AM,25,10,6,,3,19,4,3,1,,,5,"88,61,70,65,43"
2017-03-03 12:00 AM,32,9,10,,2,16,4,3,2,1,,3,"86,54,61"
2017-03-05 12:00 AM,40,17,10,1,1,9,5,5,2,1,,2,"44,12"
2017-03-07 12:00 AM,23,6,18,4,,7,8,5,,1,,6,"27,24,26,39,59,81"
2017-03-09 12:00 AM,16,5,16,7,,6,8,5,,,,6,"33,26,29,67,70,25"
2017-03-11 12:00 AM,48,6,19,5,2,4,9,5,,2,,2,"29,33"
2017-03-13 12:00 AM,92,4,17,4,6,3,3,3,6,2,,1,32
2017-03-15 12:00 AM,61,8,14,7,6,3,1,3,2,,,,
2017-03-17 12:00 AM,44,25,15,4,8,4,1,3,2,,,,
2017-03-19 12:00 AM,31,21,20,3,10,6,1,1,,2,,,
2017-03-21 12:00 AM,14,10,31,5,6,8,1,,,1,,,
2017-03-23 12:00 AM,3,5,27,5,6,8,,,1,,,,
2017-03-25 12:00 AM,1,4,22,3,5,8,1,,,,,,
2017-03-27 12:00 AM,,,15,9,5,7,2,,,,,,
2017-03-29 12:00 AM,,,9,6,8,10,1,,,1,,,
2017-03-31 12:00 AM,,,7,3,12,6,2,3,,,,,
2017-04-02 12:00 AM,,,5,2,11,7,3,3,,,,1,64
2017-04-04 12:00 AM,,,2,4,8,8,2,2,2,1,,1,83
2017-04-06 12:00 AM,,,3,1,4,9,4,2,,,,1,55
2017-04-08 12:00 AM,,,,3,2,7,3,1,1,2,,,
2017-04-10 12:00 AM,,,,2,2,7,2,1,1,1,,1,70
2017-04-12 12:00 AM,,,,,2,7,2,3,,,,3,"33,21,16"
2017-04-14 12:00 AM,13,,,,1,5,2,2,2,,,,
2017-04-16 12:00 AM,56,2,,,,3,4,1,,,,1,22
2017-04-18 12:00 AM,29,15,,,,4,4,1,,,,5,"227,35,39,74,133"
2017-04-20 12:00 AM,5,38,,,,1,3,3,2,,,3,"15,22,34"
2017-04-22 12:00 AM,,27,10,,,1,3,2,,1,,1,27
2017-04-24 12:00 AM,,3,29,,,1,,1,3,1,,,
2017-04-26 12:00 AM,18,1,31,,,,1,,,1,,,
2017-04-28 12:00 AM,127,1,15,12,1,,1,,,,,,
2017-04-30 12:00 AM,64,13,6,18,3,,1,,,,,,
2017-05-02 12:00 AM,15,34,2,10,12,,1,,,,,,
2017-05-04 12:00 AM,9,27,8,4,15,1,,,1,,,,
2017-05-06 12:00 AM,3,7,20,3,10,7,,,,,,,
2017-05-08 12:00 AM,1,4,21,4,6,8,,,,,,,
2017-05-10 12:00 AM,,,17,1,2,10,,,,,,,
2017-05-12 12:00 AM,,,11,5,2,10,,,,,,,
2017-05-14 12:00 AM,,,3,11,2,8,,,,,,,
2017-05-16 12:00 AM,,,,10,5,7,,2,,,,,
2017-05-18 12:00 AM,,,,5,7,3,3,3,,,,1,38
2017-05-20 12:00 AM,,,,1,8,5,2,2,1,1,,,
2017-05-22 12:00 AM,,,,,1,11,,1,2,2,,,
2017-05-24 12:00 AM,,,,,1,10,,1,,,,,
2017-05-26 12:00 AM,,,,,,9,1,,,,,,
2017-05-28 12:00 AM,12,,,,,2,6,1,,,,,
2017-05-30 12:00 AM,9,7,,,,1,4,1,3,,,3,"88,127,159"
2017-06-01 12:00 AM,,10,,,,,2,1,3,,,1,174
2017-06-03 12:00 AM,,2,8,,,,2,,,1,,,
2017-06-05 12:00 AM,,,7,1,,,2,,,,,,
2017-06-07 12:00 AM,132,1,2,4,1,,,,2,,,,
2017-06-09 12:00 AM,102,12,1,3,3,,,,,,,,
2017-06-11 12:00 AM,12,40,12,3,3,,,,,,,,
2017-06-13 12:00 AM,1,25,22,1,2,3,,,,,,,
2017-06-15 12:00 AM,,8,37,1,1,3,,,,,,,
2017-06-17 12:00 AM,,,35,7,1,3,,,,,,,
2017-06-19 12:00 AM,,,23,10,2,2,,1,,,,,
2017-06-21 12:00 AM,,,10,16,6,2,,1,,,,,
2017-06-23 12:00 AM,,,3,10,14,2,,2,,,,,
2017-06-25 12:00 AM,,,,7,12,8,,2,,,,,
2017-06-27 12:00 AM,,,,5,11,10,,1,,1,,,
2017-06-29 12:00 AM,,,,1,8,13,,2,,,,,
2017-07-01 12:00 AM,,,,1,5,16,,,,1,,,
2017-07-03 12:00 AM,,,,1,,18,,1,,1,,,
2017-07-05 12:00 AM,,,,,1,17,,2,,,,,
2017-07-07 12:00 AM,,,,,1,10,3,5,,,,1,75
2017-07-09 12:00 AM,,,,,1,,2,8,2,1,,2,"38,64"
2017-07-11 12:00 AM,,,,,,1,1,1,1,5,,1,48
2017-07-13 12:00 AM,,,,,,1,,1,1,2,,1,38
2017-07-15 12:00 AM,21,,,,,1,,1,,,,,
2017-07-17 12:00 AM,59,,,,,1,,,,1,,,
2017-07-19 12:00 AM,31,10,,,,,1,,,,,,
2017-07-21 12:00 AM,16,13,15,,,,1,,,,,,
2017-07-23 12:00 AM,1,7,24,,,,1,,,,,,
2017-07-25 12:00 AM,1,6,24,,,,1,,,,,,
2017-07-27 12:00 AM,1,3,25,2,,,1,,,,,,
2017-07-29 12:00 AM,,2,17,9,,,,,1,,,,
2017-07-31 12:00 AM,,,16,7,2,,,,,,,,
2017-08-02 12:00 AM,,,8,8,7,,,,,,,,
2017-08-04 12:00 AM,,,5,9,8,1,,,,,,,
2017-08-06 12:00 AM,,,4,3,11,2,,,,,,,
2017-08-08 12:00 AM,,,1,1,10,6,,,,,,,
2017-08-10 12:00 AM,,,1,1,3,10,,,,,,,
2017-08-12 12:00 AM,,,2,1,2,12,,1,,,,,
2017-08-14 12:00 AM,,,1,,1,13,,1,,,,,
2017-08-16 12:00 AM,,,,,1,9,2,2,1,,,,
2017-08-18 12:00 AM,,,,1,,4,3,3,,1,,2,"70,35"
2017-08-20 12:00 AM,,,,1,,1,2,2,2,1,,2,"15,29"
2017-08-22 12:00 AM,,,,,,2,1,2,1,,,,
2017-08-24 12:00 AM,,,,,,1,1,1,,2,,,
2017-08-26 12:00 AM,63,,,,,1,1,,,1,,,
2017-08-28 12:00 AM,55,1,,,,1,,,1,,,,
2017-08-30 12:00 AM,38,11,4,,,1,,,,,,,
2017-09-01 12:00 AM,36,27,2,,,,,,,,,,
2017-09-03 12:00 AM,15,11,20,,,,,,,,,,
2017-09-05 12:00 AM,4,14,21,1,,,,,,,,,
2017-09-07 12:00 AM,1,9,24,1,,,,,,,,,
2017-09-09 12:00 AM,1,9,16,9,,,,,,,,,
2017-09-11 12:00 AM,,4,14,13,,,,,,,,,
2017-09-13 12:00 AM,,,14,11,4,,,,,,,,
2017-09-15 12:00 AM,,,11,6,9,1,,,,,,,
2017-09-17 12:00 AM,,,2,7,7,12,,,,,,,
2017-09-19 12:00 AM,,,1,4,9,10,,,,,,,
2017-09-21 12:00 AM,,,,1,6,16,,,,,,,
2017-09-23 12:00 AM,,,,1,4,17,1,1,,,,,
2017-09-25 12:00 AM,,,,1,1,10,2,7,,,,2,"18,29"
2017-09-27 12:00 AM,,,,,,8,6,3,1,1,,1,55
2017-09-29 12:00 AM,,,,,,6,1,4,2,4,,3,"22,13,27"
2017-10-01 12:00 AM,,,,,,4,2,1,,3,,,
2017-10-03 12:00 AM,,,,,,1,2,1,,1,,,
2017-10-05 12:00 AM,22,,,,,2,2,1,,,,,
2017-10-07 12:00 AM,71,4,,,,,3,2,,,,,
2017-10-09 12:00 AM,60,27,,,,,1,1,2,1,,,
2017-10-11 12:00 AM,22,37,17,,,,,1,1,,,,
2017-10-13 12:00 AM,1,19,33,,,,,,,1,,,
2017-10-15 12:00 AM,,1,37,4,,,,,,,,,
2017-10-17 12:00 AM,,,26,11,2,,,,,,,,
2017-10-19 12:00 AM,,,18,7,11,,,,,,,,
2017-10-21 12:00 AM,,,6,9,17,1,,,,,,,
2017-10-23 12:00 AM,,,6,5,8,12,,,,,,,
2017-10-25 12:00 AM,,,3,2,8,15,,,,,,,
2017-10-27 12:00 AM,,,,4,7,17,,,,,,,
2017-10-29 12:00 AM,,,,,5,18,1,2,,,,,
2017-10-31 12:00 AM,,,,1,2,15,,5,1,,,,
2017-11-02 12:00 AM,,,,,1,12,,8,,2,,,
2017-11-04 12:00 AM,,,,,,9,2,7,,,,,
2017-11-06 12:00 AM,,,,,,5,4,6,,4,,4,"17,27,138,46"
2017-11-08 12:00 AM,,,,,,4,3,2,1,4,,,
2017-11-10 12:00 AM,,,,,,2,4,,2,2,,5,"30,41,9,15,74"
2017-11-12 12:00 AM,,,,,,,4,1,1,,,,
2017-11-14 12:00 AM,,,,,,,3,1,1,,,,
2017-11-16 12:00 AM,157,,,,,1,2,1,1,,,,
2017-11-18 12:00 AM,163,,,,,1,2,1,,,,,
2017-11-20 12:00 AM,182,7,,,,1,2,,,1,,,
2017-11-22 12:00 AM,44,84,5,,,1,,,2,,,,
2017-11-24 12:00 AM,4,33,47,,,1,,,,,,,
2017-11-26 12:00 AM,1,20,54,,,,,1,,,,,
2017-11-28 12:00 AM,,8,53,,,,,1,,,,,
2017-11-30 12:00 AM,,3,43,11,,,,1,,,,,
2017-12-02 12:00 AM,,,34,9,5,,,1,,,,,
2017-12-04 12:00 AM,,,22,16,6,,,,,1,,,
2017-12-06 12:00 AM,,,5,19,15,,,,,,,,
2017-12-08 12:00 AM,,,4,16,11,2,,,,,,,
2017-12-10 12:00 AM,,,,9,14,6,,,,,,,
2017-12-12 12:00 AM,,,,3,12,14,,,,,,,
2017-12-14 12:00 AM,,,,3,9,16,,,,,,,
2017-12-16 12:00 AM,,,,2,6,18,,,,,,,
2017-12-18 12:00 AM,,,,1,3,19,2,1,,,,,
2017-12-20 12:00 AM,,,,1,,17,2,3,,,,,
2017-12-22 12:00 AM,,,,,,10,7,4,,,,2,"13,26"
2017-12-24 12:00 AM,,,,,,7,7,3,3,2,,6,"30,17,126,79,138,81"
2017-12-26 12:00 AM,,,,,,5,6,4,2,,,4,"82,50,29,37"
2017-12-28 12:00 AM,,,,,,1,7,3,2,2,,,
2017-12-30 12:00 AM,11,,,,,,5,2,3,1,,3,"76,54,108"
2018-01-01 12:00 AM,25,,,,,,2,2,3,,,1,35
2018-01-03 12:00 AM,96,,1,,,,,1,2,1,,,
2018-01-05 12:00 AM,126,13,1,,,,,,,1,,,
2018-01-07 12:00 AM,53,36,8,,,,,,,,,,
2018-01-09 12:00 AM,27,29,15,1,,,,,,,,,
2018-01-11 12:00 AM,18,20,23,1,,,,,,,,,
2018-01-13 12:00 AM,6,6,32,,1,,,,,,,,
2018-01-15 12:00 AM,2,3,27,,1,,,,,,,,
2018-01-17 12:00 AM,3,2,23,4,,1,,,,,,,
2018-01-19 12:00 AM,,,13,14,1,,,,,,,,
2018-01-21 12:00 AM,,,7,13,5,1,,,,,,,
2018-01-23 12:00 AM,,,4,13,7,1,,,,,,,
