Date,1st instar,2nd instar,3rd instar,4th instar,5th instar,Pupae,Female moth,Male Moth,Dead female,Dead Male,# of Larvae Added,# of Egg Masses,# of Eggs
2017-05-12 12:00 AM,,,,,,3,4,4,2,2,,5,"74,95,129,68,233"
2017-05-14 12:00 AM,5,,,,,2,3,2,2,2,,3,"22,41,34"
2017-05-16 12:00 AM,136,,,,,,3,,2,2,,,
2017-05-18 12:00 AM,237,17,1,,,,2,,1,,,2,"22,37"
2017-05-20 12:00 AM,96,29,6,,,,2,,,,,,
2017-05-22 12:00 AM,10,54,30,1,,,1,,1,,,,
2017-05-24 12:00 AM,,14,52,5,,,,,1,,,,
2017-05-26 12:00 AM,,12,42,2,1,1,,,,,,,
2017-05-28 12:00 AM,,,29,13,6,1,,,,,,,
2017-05-30 12:00 AM,,,10,22,10,2,,,,,,,
2017-06-01 12:00 AM,,,2,7,22,9,,,,,,,
2017-06-03 12:00 AM,,,,2,13,20,,1,,,,,
2017-06-05 12:00 AM,,,,1,6,20,1,1,,,,,
2017-06-07 12:00 AM,,,,1,1,12,,1,1,1,,,
2017-06-09 12:00 AM,,,,,,9,,2,,,,,
2017-06-11 12:00 AM,,,,,,6,1,2,,2,,,
2017-06-13 12:00 AM,,,,,,5,1,,1,2,,,
2017-06-15 12:00 AM,,,,,,5,1,,1,,,,
2017-06-17 12:00 AM,,,,,,,1,,,,,1,32
2017-06-19 12:00 AM,5,,,,,,,,1,,,,
2017-06-21 12:00 AM,1,4,,,,,,,,,,,
2017-06-23 12:00 AM,,5,,,,,,,,,,,
2017-06-25 12:00 AM,,,,,,,,,,,,,
2017-06-27 12:00 AM,,,2,2,,,,,,,,,
2017-06-29 12:00 AM,,,1,1,2,,,,,,,,
2017-07-01 12:00 AM,,,,2,2,,,,,,,,
2017-07-03 12:00 AM,,,,,2,2,,,,,,,
2017-07-05 12:00 AM,,,,,,4,,,,,,,
2017-07-07 12:00 AM,,,,,,4,,,,,,,
2017-07-09 12:00 AM,,,,,,,2,1,,,,,
2017-07-11 12:00 AM,,,,,,,1,,1,1,,,
2017-07-13 12:00 AM,,,,,,,1,,,,,,
2017-07-15 12:00 AM,,,,,,,,,1,,,,
2017-07-17 12:00 AM,,,,,,,,,,,,,
2017-07-19 12:00 AM,,,,,,,,,,,,,
2017-07-21 12:00 AM,,,,,,,,,,,,,
2017-07-23 12:00 AM,,,,,,,,,,,,,
2017-07-25 12:00 AM,,,,,,,,,,,,,
2017-07-27 12:00 AM,,,,,,,,,,,,,
2017-07-29 12:00 AM,,,,,,,,,,,,,
2017-07-31 12:00 AM,,,,,,,,,,,,,
2017-08-02 12:00 AM,,,,,,,,,,,,,
2017-08-04 12:00 AM,,,,,,,,,,,,,
2017-08-06 12:00 AM,,,,,,,,,,,,,
2017-08-08 12:00 AM,,,,,,,,,,,,,
